name,time,Det-1,Det-2,Det-3,Det-4,Actual-1,Actual-2,Actual-3,Actual-4
img_det_149_retinanet.jpg,4.057851315,1,1,0,0,1,1,1,0
img_det_150_retinanet.jpg,4.784703732,1,1,1,1,1,1,1,1
img_det_151_retinanet.jpg,4.101840973,1,1,0,1,1,1,1,1
img_det_152_retinanet.jpg,4.530302286,1,1,0,1,1,1,1,1
img_det_153_retinanet.jpg,3.945644855,1,1,1,1,1,1,1,1
img_det_154_retinanet.jpg,3.950503111,1,1,1,1,1,1,1,1
img_det_155_retinanet.jpg,3.952341557,1,1,0,1,1,1,1,1
img_det_156_retinanet.jpg,3.877629042,1,1,1,1,1,1,1,1
img_det_157_retinanet.jpg,4.643605471,1,1,1,0,1,1,1,1
img_det_158_retinanet.jpg,3.930994272,1,1,1,1,1,1,1,1
img_det_159_retinanet.jpg,3.847751379,1,1,1,1,1,1,1,1
img_det_160_retinanet.jpg,3.849279165,1,1,0,1,1,1,1,1
img_det_161_retinanet.jpg,3.874146223,1,1,1,1,1,1,1,1
img_det_162_retinanet.jpg,3.993849993,1,1,0,0,1,1,1,1
img_det_163_retinanet.jpg,3.844273806,1,1,1,1,1,1,1,1
img_det_164_retinanet.jpg,3.934884548,1,1,0,1,1,1,1,1
img_det_165_retinanet.jpg,4.098038197,1,1,1,1,1,1,1,1
img_det_166_retinanet.jpg,3.823863983,1,1,1,1,1,1,1,1
img_det_167_retinanet.jpg,3.839135408,1,1,1,1,1,1,1,1
img_det_168_retinanet.jpg,3.832702637,1,1,1,1,1,1,1,1
img_det_169_retinanet.jpg,3.869393587,1,1,0,1,1,1,1,1
img_det_170_retinanet.jpg,3.886182308,1,1,1,1,1,1,1,1
img_det_171_retinanet.jpg,4.32407999,1,1,0,1,1,1,1,1
img_det_172_retinanet.jpg,4.236942291,1,1,0,1,1,1,1,1
img_det_173_retinanet.jpg,4.323154926,1,1,0,1,1,1,1,1
img_det_174_retinanet.jpg,4.107696056,1,1,1,1,1,1,1,1
img_det_175_retinanet.jpg,4.583865166,1,1,0,1,1,1,1,1
img_det_176_retinanet.jpg,3.723952532,1,1,1,1,1,1,1,1
img_det_177_retinanet.jpg,3.706494093,1,1,1,1,1,1,1,1
img_det_178_retinanet.jpg,4.128079891,1,1,1,1,1,1,1,1
img_det_179_retinanet.jpg,4.036082506,1,1,0,1,1,1,1,1
img_det_180_retinanet.jpg,4.079573154,1,1,0,1,1,1,1,1
img_det_181_retinanet.jpg,4.089810133,1,1,1,1,1,1,1,1
img_det_182_retinanet.jpg,4.4579494,1,1,1,1,1,1,1,1
img_det_183_retinanet.jpg,5.328962564,1,1,1,1,1,1,1,1
img_det_184_retinanet.jpg,3.704721451,1,1,0,1,1,1,1,1
img_det_185_retinanet.jpg,3.961225271,1,1,1,1,1,1,1,1
img_det_186_retinanet.jpg,4.114149094,1,1,1,1,1,1,1,1
img_det_187_retinanet.jpg,4.100200176,1,1,1,1,1,1,1,1
img_det_188_retinanet.jpg,4.113924026,1,1,1,1,1,1,1,1
img_det_189_retinanet.jpg,4.457681656,1,1,0,1,1,1,1,1
img_det_190_retinanet.jpg,4.263221264,1,1,1,1,1,1,1,1
img_det_191_retinanet.jpg,4.090412617,1,1,1,1,1,1,1,1
img_det_192_retinanet.jpg,4.505786657,1,1,1,1,1,1,1,1
img_det_193_retinanet.jpg,4.432613134,1,1,0,1,1,1,1,1
img_det_194_retinanet.jpg,4.018908501,1,1,1,1,1,1,1,1
img_det_195_retinanet.jpg,4.526202679,1,1,1,1,1,1,1,1
img_det_196_retinanet.jpg,3.769859314,1,1,1,1,1,1,1,1
img_det_197_retinanet.jpg,3.718544245,1,1,0,1,1,1,1,1
img_det_198_retinanet.jpg,3.875095844,1,1,1,1,1,1,1,1
img_det_199_retinanet.jpg,3.9346416,1,1,1,1,1,1,1,1
img_det_200_retinanet.jpg,3.721088409,1,1,0,1,1,1,1,1
img_det_201_retinanet.jpg,3.738559484,1,1,1,1,1,1,1,1
