name,time,Det-1,Det-2,Det-3,Det-4,Actual-1,Actual-2,Actual-3,Actual-4
img_cls_139_vgg16.jpg,0.464847326,0,1,1,1,1,1,1,0
img_cls_140_vgg16.jpg,0.489878178,0,1,1,1,1,1,1,0
img_cls_141_vgg16.jpg,0.484763861,0,1,1,1,1,1,1,0
img_cls_142_vgg16.jpg,0.484338045,0,1,0,1,1,1,1,0
img_cls_143_vgg16.jpg,0.496098042,0,1,0,1,1,1,1,0
img_cls_144_vgg16.jpg,0.510336876,0,1,1,0,1,1,1,0
img_cls_145_vgg16.jpg,0.484552383,0,1,0,1,1,1,1,0
img_cls_146_vgg16.jpg,0.483963251,1,1,1,1,1,1,1,0
img_cls_147_vgg16.jpg,0.483223438,0,1,1,1,1,1,1,0
img_cls_148_vgg16.jpg,0.476884604,1,1,0,1,1,1,1,0
img_cls_149_vgg16.jpg,0.487046003,0,1,1,1,1,1,1,0
img_cls_150_vgg16.jpg,0.47499609,0,1,1,1,1,1,1,1
img_cls_151_vgg16.jpg,0.490382433,0,1,1,1,1,1,1,1
img_cls_152_vgg16.jpg,0.483173609,0,1,0,1,1,1,1,1
img_cls_153_vgg16.jpg,0.475479841,0,1,1,1,1,1,1,1
img_cls_154_vgg16.jpg,0.491657972,0,1,1,1,1,1,1,1
img_cls_155_vgg16.jpg,0.480020046,0,1,1,1,1,1,1,1
img_cls_156_vgg16.jpg,0.498109818,0,1,1,1,1,1,1,1
img_cls_157_vgg16.jpg,0.4788692,1,1,1,1,1,1,1,1
img_cls_158_vgg16.jpg,0.485714912,0,1,1,1,1,1,1,1
img_cls_159_vgg16.jpg,0.483353376,0,1,0,1,1,1,1,1
img_cls_160_vgg16.jpg,0.483402491,0,1,0,1,1,1,1,1
img_cls_161_vgg16.jpg,0.484485865,0,1,0,1,1,1,1,1
img_cls_162_vgg16.jpg,0.48585844,0,1,1,1,1,1,1,1
img_cls_163_vgg16.jpg,0.541300297,0,1,1,1,1,1,1,1
img_cls_164_vgg16.jpg,0.513060808,0,1,1,1,1,1,1,1
img_cls_165_vgg16.jpg,0.485884666,0,1,1,1,1,1,1,1
img_cls_166_vgg16.jpg,0.479690075,0,1,1,1,1,1,1,1
img_cls_167_vgg16.jpg,0.500287056,0,1,1,1,1,1,1,1
img_cls_168_vgg16.jpg,0.489171982,0,1,1,1,1,1,1,1
img_cls_169_vgg16.jpg,0.490076542,0,1,0,1,1,1,1,1
img_cls_170_vgg16.jpg,0.560238838,0,1,1,1,1,1,1,1
img_cls_171_vgg16.jpg,0.549938202,0,1,0,1,1,1,1,1
img_cls_172_vgg16.jpg,0.480012417,0,0,1,1,1,1,1,1
img_cls_173_vgg16.jpg,0.489848852,0,0,0,1,1,1,1,1
img_cls_174_vgg16.jpg,0.490098953,0,1,1,1,1,1,1,1
img_cls_175_vgg16.jpg,0.482180595,0,0,1,1,1,1,1,1
img_cls_176_vgg16.jpg,0.480108976,0,1,0,1,1,1,1,1
img_cls_177_vgg16.jpg,0.487083673,0,1,1,1,1,1,1,1
img_cls_178_vgg16.jpg,0.479716063,0,1,1,1,1,1,1,1
img_cls_179_vgg16.jpg,0.499194622,0,1,1,1,1,1,1,1
img_cls_180_vgg16.jpg,0.481854439,0,1,1,1,1,1,1,1
img_cls_181_vgg16.jpg,0.520002365,0,1,1,1,1,1,1,1
img_cls_182_vgg16.jpg,0.487707376,1,1,1,1,1,1,1,1
img_cls_183_vgg16.jpg,0.505501509,1,1,1,1,1,1,1,1
img_cls_184_vgg16.jpg,0.48108077,0,1,1,1,1,1,1,1
img_cls_185_vgg16.jpg,0.740849972,0,1,1,1,1,1,1,1
img_cls_186_vgg16.jpg,0.49801898,0,1,1,1,1,1,1,1
img_cls_187_vgg16.jpg,0.489830971,0,1,0,1,1,1,1,1
img_cls_188_vgg16.jpg,0.499943972,0,1,1,1,1,1,1,1
img_cls_189_vgg16.jpg,0.495150566,0,1,1,1,1,1,1,1
img_cls_190_vgg16.jpg,0.480978727,0,1,1,1,1,1,1,1
img_cls_191_vgg16.jpg,0.490335464,0,1,1,1,1,1,1,1
img_cls_192_vgg16.jpg,0.492058992,1,1,1,1,1,1,1,1
img_cls_193_vgg16.jpg,0.476688385,0,1,0,1,1,1,1,1
img_cls_194_vgg16.jpg,0.501097202,0,1,1,1,1,1,1,1
img_cls_195_vgg16.jpg,0.490038395,0,1,1,1,1,1,1,1
img_cls_196_vgg16.jpg,0.50017786,0,1,1,1,1,1,1,1
img_cls_197_vgg16.jpg,0.480403185,1,1,1,1,1,1,1,1
img_cls_198_vgg16.jpg,0.476803064,0,1,1,1,1,1,1,1
img_cls_199_vgg16.jpg,0.483479261,0,1,1,1,1,1,1,1
img_cls_200_vgg16.jpg,0.475485802,1,0,1,1,1,1,1,1
img_cls_201_vgg16.jpg,0.489717007,0,1,1,1,1,1,1,1
